"count","level_text","province_code"
4,"Computer systems organization+Dependable and fault-tolerant systems and networks",82
8,"Computer systems organization+Embedded and cyber-physical systems",82
1,"Computer systems organization+Real-time systems",82
7,"Computing methodologies",82
3,"Computing methodologies+Artificial intelligence",82
1,"Computing methodologies+Computer graphics",82
6,"Computing methodologies+Machine learning",82
3,"Computing methodologies+Modeling and simulation",82
3,"Computing methodologies+Parallel computing methodologies",82
5,"Human-centered computing",82
2,"Human-centered computing+Accessibility",82
2,"Human-centered computing+Collaborative and social computing",82
1,"Human-centered computing+Interaction design",82
7,"Human-centered computing+Visualization",82
8,"Information systems",82
1,"Information systems+Data management systems",82
11,"Information systems+Information retrieval",82
7,"Information systems+Information systems applications",82
5,"Information systems+World Wide Web",82
1,"Mathematics of computing",82
3,"Mathematics of computing+Probability and statistics",82
5,"Networks",82
3,"Networks+Network performance evaluation",82
4,"Networks+Network properties",82
2,"Networks+Network services",82
2,"Networks+Network types",82
4,"Security and privacy",82
3,"Security and privacy+Human and societal aspects of security and privacy",82
3,"Security and privacy+Security services",82
