"count","level_text","province_code"
234,"Computing methodologies+Artificial intelligence",61
50,"Computing methodologies+Computer graphics",61
1,"Computing methodologies+Distributed computing methodologies",61
186,"Computing methodologies+Machine learning",61
52,"Computing methodologies+Modeling and simulation",61
3,"Computing methodologies+Parallel computing methodologies",61
6,"Computing methodologies+Symbolic and algebraic manipulation",61
8,"General and reference",61
12,"General and reference+Cross-computing tools and techniques",61
4,"General and reference+Document types",61
17,"Hardware",61
31,"Hardware+Communication hardware, interfaces and storage",61
3,"Hardware+Electronic design automation",61
3,"Hardware+Hardware validation",61
2,"Hardware+Integrated circuits",61
27,"Human-centered computing",61
2,"Human-centered computing+Accessibility",61
8,"Human-centered computing+Collaborative and social computing",61
17,"Human-centered computing+Human computer interaction (HCI)",61
5,"Human-centered computing+Interaction design",61
14,"Human-centered computing+Ubiquitous and mobile computing",61
11,"Human-centered computing+Visualization",61
61,"Information systems",61
18,"Information systems+Data management systems",61
38,"Information systems+Information retrieval",61
3,"Information systems+Information storage systems",61
96,"Information systems+Information systems applications",61
24,"Information systems+World Wide Web",61
24,"Mathematics of computing",61
12,"Mathematics of computing+Discrete mathematics",61
4,"Mathematics of computing+Information theory",61
39,"Mathematics of computing+Mathematical analysis",61
11,"Mathematics of computing+Probability and statistics",61
47,"Networks",61
11,"Networks+Network algorithms",61
6,"Networks+Network architectures",61
3,"Networks+Network components",61
6,"Networks+Network performance evaluation",61
4,"Networks+Network properties",61
8,"Networks+Network protocols",61
14,"Networks+Network services",61
78,"Networks+Network types",61
33,"Security and privacy",61
8,"Security and privacy+Cryptography",61
4,"Security and privacy+Database and storage security",61
14,"Security and privacy+Human and societal aspects of security and privacy",61
4,"Security and privacy+Network security",61
20,"Security and privacy+Security services",61
2,"Security and privacy+Software and application security",61
8,"Security and privacy+Systems security",61
16,"Social and professional topics",61
20,"Social and professional topics+Computing / technology policy",61
17,"Social and professional topics+Professional topics",61
2,"Social and professional topics+User characteristics",61
9,"Software and its engineering",61
19,"Software and its engineering+Software creation and management",61
4,"Software and its engineering+Software notations and tools",61
20,"Theory of computation",61
2,"Theory of computation+Computational complexity and cryptography",61
35,"Theory of computation+Design and analysis of algorithms",61
3,"Theory of computation+Models of computation",61
8,"Theory of computation+Semantics and reasoning",61
11,"Theory of computation+Theory and algorithms for application domains",61
11,"Applied computing",62
4,"Applied computing+Arts and humanities",62
6,"Applied computing+Education",62
6,"Applied computing+Enterprise computing",62
3,"Applied computing+Life and medical sciences",62
5,"Applied computing+Physical sciences and engineering",62
7,"Computer systems organization",62
6,"Computer systems organization+Architectures",62
4,"Computer systems organization+Dependable and fault-tolerant systems and networks",62
13,"Computer systems organization+Embedded and cyber-physical systems",62
70,"Computing methodologies",62
100,"Computing methodologies+Artificial intelligence",62
32,"Computing methodologies+Computer graphics",62
2,"Computing methodologies+Distributed computing methodologies",62
113,"Computing methodologies+Machine learning",62
9,"Computing methodologies+Modeling and simulation",62
3,"Computing methodologies+Parallel computing methodologies",62
3,"Computing methodologies+Symbolic and algebraic manipulation",62
7,"General and reference",62
10,"General and reference+Cross-computing tools and techniques",62
6,"General and reference+Document types",62
10,"Hardware",62
2,"Hardware+Communication hardware, interfaces and storage",62
6,"Hardware+Electronic design automation",62
2,"Hardware+Hardware test",62
3,"Hardware+Integrated circuits",62
15,"Hardware+Power and energy",62
1,"Hardware+Very large scale integration design",62
3,"Human-centered computing",62
2,"Human-centered computing+Accessibility",62
3,"Human-centered computing+Human computer interaction (HCI)",62
3,"Human-centered computing+Visualization",62
34,"Information systems",62
15,"Information systems+Data management systems",62
14,"Information systems+Information retrieval",62
50,"Information systems+Information systems applications",62
6,"Information systems+World Wide Web",62
6,"Mathematics of computing",62
3,"Mathematics of computing+Continuous mathematics",62
2,"Mathematics of computing+Information theory",62
4,"Mathematics of computing+Mathematical analysis",62
2,"Mathematics of computing+Mathematical software",62
3,"Mathematics of computing+Probability and statistics",62
11,"Networks",62
4,"Networks+Network algorithms",62
2,"Networks+Network architectures",62
5,"Networks+Network performance evaluation",62
6,"Networks+Network properties",62
2,"Networks+Network services",62
12,"Networks+Network types",62
9,"Security and privacy",62
3,"Security and privacy+Cryptography",62
6,"Security and privacy+Intrusion/anomaly detection and malware mitigation",62
2,"Security and privacy+Network security",62
3,"Security and privacy+Security services",62
4,"Security and privacy+Systems security",62
5,"Social and professional topics",62
1,"Social and professional topics+Professional topics",62
6,"Social and professional topics+User characteristics",62
7,"Software and its engineering",62
26,"Software and its engineering+Software creation and management",62
5,"Software and its engineering+Software organization and properties",62
14,"Theory of computation",62
4,"Theory of computation+Computational complexity and cryptography",62
17,"Theory of computation+Design and analysis of algorithms",62
2,"Theory of computation+Formal languages and automata theory",62
6,"Theory of computation+Logic",62
6,"Theory of computation+Semantics and reasoning",62
2,"Theory of computation+Theory and algorithms for application domains",62
2,"Computer systems organization",63
4,"Computer systems organization+Dependable and fault-tolerant systems and networks",63
3,"Computing methodologies",63
2,"Computing methodologies+Artificial intelligence",63
3,"Computing methodologies+Computer graphics",63
3,"Computing methodologies+Machine learning",63
5,"Information systems",63
2,"Information systems+Information retrieval",63
3,"Information systems+Information storage systems",63
8,"Information systems+Information systems applications",63
1,"Theory of computation",63
3,"Theory of computation+Design and analysis of algorithms",63
12,"Applied computing",64
4,"Applied computing+Computers in other domains",64
8,"Applied computing+Enterprise computing",64
4,"Applied computing+Law, social and behavioral sciences",64
8,"Applied computing+Life and medical sciences",64
4,"Applied computing+Operations research",64
2,"Applied computing+Physical sciences and engineering",64
11,"Computer systems organization",64
13,"Computer systems organization+Architectures",64
6,"Computer systems organization+Dependable and fault-tolerant systems and networks",64
3,"Computer systems organization+Embedded and cyber-physical systems",64
1,"Computer systems organization+Real-time systems",64
27,"Computing methodologies",64
25,"Computing methodologies+Artificial intelligence",64
22,"Computing methodologies+Computer graphics",64
2,"Computing methodologies+Concurrent computing methodologies",64
2,"Computing methodologies+Distributed computing methodologies",64
18,"Computing methodologies+Machine learning",64
16,"Computing methodologies+Modeling and simulation",64
6,"General and reference",64
13,"General and reference+Cross-computing tools and techniques",64
9,"Hardware",64
8,"Hardware+Communication hardware, interfaces and storage",64
7,"Hardware+Electronic design automation",64
3,"Hardware+Emerging technologies",64
2,"Hardware+Hardware test",64
4,"Hardware+Hardware validation",64
3,"Hardware+Power and energy",64
3,"Hardware+Robustness",64
18,"Human-centered computing",64
2,"Human-centered computing+Accessibility",64
45,"Human-centered computing+Human computer interaction (HCI)",64
3,"Human-centered computing+Interaction design",64
4,"Human-centered computing+Ubiquitous and mobile computing",64
4,"Human-centered computing+Visualization",64
21,"Information systems",64
9,"Information systems+Data management systems",64
27,"Information systems+Information retrieval",64
5,"Information systems+Information storage systems",64
20,"Information systems+Information systems applications",64
4,"Information systems+World Wide Web",64
3,"Mathematics of computing",64
1,"Mathematics of computing+Information theory",64
1,"Mathematics of computing+Mathematical analysis",64
4,"Mathematics of computing+Probability and statistics",64
19,"Networks",64
7,"Networks+Network architectures",64
5,"Networks+Network components",64
5,"Networks+Network performance evaluation",64
7,"Networks+Network properties",64
1,"Networks+Network protocols",64
4,"Networks+Network services",64
16,"Networks+Network types",64
3,"Security and privacy",64
2,"Security and privacy+Human and societal aspects of security and privacy",64
2,"Security and privacy+Intrusion/anomaly detection and malware mitigation",64
2,"Security and privacy+Software and application security",64
4,"Security and privacy+Systems security",64
3,"Social and professional topics",64
12,"Social and professional topics+Professional topics",64
14,"Software and its engineering",64
27,"Software and its engineering+Software creation and management",64
8,"Software and its engineering+Software notations and tools",64
32,"Software and its engineering+Software organization and properties",64
2,"Theory of computation",64
3,"Theory of computation+Design and analysis of algorithms",64
3,"Theory of computation+Theory and algorithms for application domains",64
3,"Applied computing",65
2,"Applied computing+Education",65
4,"Applied computing+Physical sciences and engineering",65
4,"Computing methodologies",65
7,"Computing methodologies+Artificial intelligence",65
7,"Computing methodologies+Machine learning",65
2,"Hardware",65
4,"Hardware+Communication hardware, interfaces and storage",65
1,"Human-centered computing",65
3,"Human-centered computing+Human computer interaction (HCI)",65
3,"Information systems",65
3,"Information systems+Information retrieval",65
7,"Information systems+Information systems applications",65
2,"Networks",65
5,"Networks+Network algorithms",65
2,"Social and professional topics",65
8,"Social and professional topics+Professional topics",65
1,"Software and its engineering",65
4,"Software and its engineering+Software organization and properties",65
2,"Theory of computation",65
1,"Theory of computation+Design and analysis of algorithms",65
3,"Theory of computation+Theory and algorithms for application domains",65
106,"Applied computing",71
12,"Applied computing+Arts and humanities",71
3,"Applied computing+Computer forensics",71
4,"Applied computing+Computers in other domains",71
6,"Applied computing+Document management and text processing",71
51,"Applied computing+Education",71
14,"Applied computing+Electronic commerce",71
6,"Applied computing+Enterprise computing",71
14,"Applied computing+Law, social and behavioral sciences",71
70,"Applied computing+Life and medical sciences",71
26,"Applied computing+Operations research",71
24,"Applied computing+Physical sciences and engineering",71
56,"Computer systems organization",71
39,"Computer systems organization+Architectures",71
8,"Computer systems organization+Dependable and fault-tolerant systems and networks",71
100,"Computer systems organization+Embedded and cyber-physical systems",71
4,"Computer systems organization+Real-time systems",71
186,"Computing methodologies",71
314,"Computing methodologies+Artificial intelligence",71
95,"Computing methodologies+Computer graphics",71
2,"Computing methodologies+Concurrent computing methodologies",71
205,"Computing methodologies+Machine learning",71
35,"Computing methodologies+Modeling and simulation",71
8,"Computing methodologies+Parallel computing methodologies",71
21,"Computing methodologies+Symbolic and algebraic manipulation",71
20,"General and reference",71
26,"General and reference+Cross-computing tools and techniques",71
16,"General and reference+Document types",71
47,"Hardware",71
22,"Hardware+Communication hardware, interfaces and storage",71
40,"Hardware+Electronic design automation",71
23,"Hardware+Emerging technologies",71
5,"Hardware+Hardware test",71
4,"Hardware+Hardware validation",71
9,"Hardware+Integrated circuits",71
12,"Hardware+Power and energy",71
7,"Hardware+Robustness",71
1,"Hardware+Very large scale integration design",71
99,"Human-centered computing",71
8,"Human-centered computing+Accessibility",71
21,"Human-centered computing+Collaborative and social computing",71
198,"Human-centered computing+Human computer interaction (HCI)",71
46,"Human-centered computing+Interaction design",71
34,"Human-centered computing+Ubiquitous and mobile computing",71
93,"Information systems",71
26,"Information systems+Data management systems",71
54,"Information systems+Information retrieval",71
15,"Information systems+Information storage systems",71
151,"Information systems+Information systems applications",71
34,"Information systems+World Wide Web",71
31,"Mathematics of computing",71
2,"Mathematics of computing+Continuous mathematics",71
24,"Mathematics of computing+Discrete mathematics",71
2,"Mathematics of computing+Information theory",71
58,"Mathematics of computing+Mathematical analysis",71
2,"Mathematics of computing+Mathematical software",71
17,"Mathematics of computing+Probability and statistics",71
54,"Networks",71
3,"Networks+Network algorithms",71
4,"Networks+Network architectures",71
4,"Networks+Network performance evaluation",71
11,"Networks+Network properties",71
7,"Networks+Network protocols",71
16,"Networks+Network services",71
78,"Networks+Network types",71
30,"Security and privacy",71
8,"Security and privacy+Cryptography",71
2,"Security and privacy+Formal methods and theory of security",71
10,"Security and privacy+Human and societal aspects of security and privacy",71
8,"Security and privacy+Intrusion/anomaly detection and malware mitigation",71
8,"Security and privacy+Network security",71
16,"Security and privacy+Security in hardware",71
6,"Security and privacy+Security services",71
7,"Security and privacy+Software and application security",71
7,"Security and privacy+Systems security",71
35,"Social and professional topics",71
16,"Social and professional topics+Computing / technology policy",71
58,"Social and professional topics+Professional topics",71
28,"Social and professional topics+User characteristics",71
24,"Software and its engineering",71
21,"Software and its engineering+Software creation and management",71
28,"Software and its engineering+Software notations and tools",71
49,"Software and its engineering+Software organization and properties",71
42,"Theory of computation",71
66,"Theory of computation+Design and analysis of algorithms",71
4,"Theory of computation+Logic",71
3,"Theory of computation+Models of computation",71
4,"Theory of computation+Randomness, geometry and discrete structures",71
40,"Theory of computation+Theory and algorithms for application domains",71
63,"Applied computing",81
19,"Applied computing+Arts and humanities",81
25,"Applied computing+Education",81
3,"Applied computing+Electronic commerce",81
2,"Applied computing+Enterprise computing",81
4,"Applied computing+Law, social and behavioral sciences",81
60,"Applied computing+Life and medical sciences",81
24,"Applied computing+Operations research",81
22,"Applied computing+Physical sciences and engineering",81
64,"Computer systems organization",81
64,"Computer systems organization+Architectures",81
25,"Computer systems organization+Dependable and fault-tolerant systems and networks",81
70,"Computer systems organization+Embedded and cyber-physical systems",81
7,"Computer systems organization+Real-time systems",81
170,"Computing methodologies",81
278,"Computing methodologies+Artificial intelligence",81
65,"Computing methodologies+Computer graphics",81
228,"Computing methodologies+Machine learning",81
13,"Computing methodologies+Modeling and simulation",81
9,"Computing methodologies+Parallel computing methodologies",81
9,"Computing methodologies+Symbolic and algebraic manipulation",81
20,"General and reference",81
38,"General and reference+Cross-computing tools and techniques",81
4,"General and reference+Document types",81
32,"Hardware",81
17,"Hardware+Communication hardware, interfaces and storage",81
13,"Hardware+Electronic design automation",81
19,"Hardware+Emerging technologies",81
2,"Hardware+Hardware validation",81
8,"Hardware+Integrated circuits",81
24,"Hardware+Power and energy",81
8,"Hardware+Robustness",81
5,"Hardware+Very large scale integration design",81
70,"Human-centered computing",81
4,"Human-centered computing+Accessibility",81
31,"Human-centered computing+Collaborative and social computing",81
82,"Human-centered computing+Human computer interaction (HCI)",81
31,"Human-centered computing+Interaction design",81
39,"Human-centered computing+Ubiquitous and mobile computing",81
20,"Human-centered computing+Visualization",81
91,"Information systems",81
47,"Information systems+Data management systems",81
119,"Information systems+Information retrieval",81
17,"Information systems+Information storage systems",81
90,"Information systems+Information systems applications",81
33,"Information systems+World Wide Web",81
39,"Mathematics of computing",81
57,"Mathematics of computing+Discrete mathematics",81
5,"Mathematics of computing+Information theory",81
28,"Mathematics of computing+Mathematical analysis",81
30,"Mathematics of computing+Probability and statistics",81
84,"Networks",81
14,"Networks+Network algorithms",81
5,"Networks+Network architectures",81
5,"Networks+Network components",81
10,"Networks+Network performance evaluation",81
18,"Networks+Network properties",81
20,"Networks+Network protocols",81
11,"Networks+Network services",81
128,"Networks+Network types",81
23,"Security and privacy",81
12,"Security and privacy+Cryptography",81
9,"Security and privacy+Database and storage security",81
2,"Security and privacy+Formal methods and theory of security",81
6,"Security and privacy+Human and societal aspects of security and privacy",81
2,"Security and privacy+Intrusion/anomaly detection and malware mitigation",81
2,"Security and privacy+Network security",81
2,"Security and privacy+Security in hardware",81
9,"Security and privacy+Security services",81
4,"Security and privacy+Software and application security",81
12,"Security and privacy+Systems security",81
14,"Social and professional topics",81
34,"Social and professional topics+Professional topics",81
9,"Social and professional topics+User characteristics",81
31,"Software and its engineering",81
42,"Software and its engineering+Software creation and management",81
35,"Software and its engineering+Software notations and tools",81
57,"Software and its engineering+Software organization and properties",81
57,"Theory of computation",81
4,"Theory of computation+Computational complexity and cryptography",81
78,"Theory of computation+Design and analysis of algorithms",81
1,"Theory of computation+Formal languages and automata theory",81
4,"Theory of computation+Logic",81
15,"Theory of computation+Models of computation",81
2,"Theory of computation+Randomness, geometry and discrete structures",81
82,"Theory of computation+Theory and algorithms for application domains",81
10,"Applied computing",82
2,"Applied computing+Computer forensics",82
3,"Applied computing+Computers in other domains",82
3,"Applied computing+Education",82
1,"Applied computing+Enterprise computing",82
12,"Applied computing+Life and medical sciences",82
2,"Applied computing+Physical sciences and engineering",82
5,"Computer systems organization",82
6,"Computer systems organization+Architectures",82
2,"Computer systems organization+Dependable and fault-tolerant systems and networks",82
6,"Computer systems organization+Embedded and cyber-physical systems",82
20,"Computing methodologies",82
24,"Computing methodologies+Artificial intelligence",82
16,"Computing methodologies+Computer graphics",82
12,"Computing methodologies+Machine learning",82
2,"Computing methodologies+Modeling and simulation",82
1,"General and reference",82
4,"General and reference+Cross-computing tools and techniques",82
3,"Hardware",82
7,"Hardware+Power and energy",82
2,"Human-centered computing",82
3,"Human-centered computing+Collaborative and social computing",82
1,"Human-centered computing+Human computer interaction (HCI)",82
3,"Information systems",82
4,"Information systems+Information retrieval",82
9,"Information systems+Information systems applications",82
3,"Mathematics of computing",82
3,"Mathematics of computing+Continuous mathematics",82
4,"Mathematics of computing+Mathematical analysis",82
6,"Networks",82
3,"Networks+Network architectures",82
2,"Networks+Network properties",82
14,"Networks+Network types",82
4,"Security and privacy",82
6,"Security and privacy+Cryptography",82
3,"Security and privacy+Security services",82
2,"Security and privacy+Software and application security",82
1,"Social and professional topics",82
2,"Social and professional topics+Computing / technology policy",82
2,"Theory of computation",82
4,"Theory of computation+Design and analysis of algorithms",82
